"id","story","title","frame"
"1006","390","第五百九十一章 不同寻常的奖励",
"1007","390","第五百九十二章 孟景舟：有黑幕",
"1008","390","第五百九十三章 我怎么成第二名了？",
"1009","390","第五百九十四章 第四层",
"1010","390","第五百九十五章 姜涟漪",
"1011","390","第五百九十六章 信任",
"1012","390","第五百九十七章 初次见面",
"1013","390","第五百九十八章 七星剑组",
"1014","390","第五百九十九章 拉仇恨",
"1015","390","第六百章 上古帝江在哪，我去找他算账",
"1017","390","第六百零一章 天庭教新人",
"1018","390","第六百零二章 我就是你们口中的凤族古祖",
"1019","390","第六百零三章 变强的目的",
"1020","390","第六百零四章 应天仙真是麒麟仙的好兄弟",
"1021","390","第六百零五章 风云聚会",
"1022","390","第六百零六章 就是你了!",
"1023","390","第六百零七章 你以后就是陆少教主",
"1024","390","第六百零八章 开国大典开始",
"1025","390","第六百零九章 金族长与九幽教",
"1026","390","第六百一十章 上古帝江的毕生所学",
"1027","390","第六百一十一章 发难",
"1028","390","第六百一十二章 碾压",
"1029","390","第六百一十三章 于金丹期无敌（加更求月票）",
"1030","390","第六百一十四章 突破元婴",
"1031","390","第六百一十五章 你没听过，就代表天庭不存在吗？",
"1032","390","第六百一十六章 震惊世人（第三更求月票）",
"1033","390","第六百一十七章 我和陆师兄同拜在豆天尊门下",
"1034","390","第六百一十八章 这次来妖城来的值，下次建国还来",
"1035","390","第六百一十九章 半仙之战！",
"1036","390","第六百二十章 成王败寇，弱肉强食",
"1037","390","第六百二十一章 天命无常（加更求月票）",
"1038","390","第六百二十二章 心惊胆战的朱天",
"1039","390","第六百二十三章 回凤族",
"1040","390","第六百二十四章 元婴期的变化",
"1041","390","第六百二十五章 戴师兄，我们找您汇报一些情况",
"1042","390","第六百二十六章 平手",
"1043","390","第六百二十七章 另一个隐藏的敌人",
"1044","390","第六百二十八章 突破元婴期的大动静",
"1045","390","第六百二十九章 全新的境界",
"1046","390","第六百三十章 不语道人命中有此一劫",
"1047","390","第六百三十一章 各种元婴功法",
"1048","390","第六百三十二章 二师兄战胜了自己的元婴",
"1049","390","第六百三十三章 修行没有捷径",
"1050","390","第六百三十四章 蛮骨的元婴",
"1051","390","第六百三十五章 孟景舟的新招式",
"1052","390","第六百三十六章 元婴借力",
"1053","390","第六百三十七章 无敌婴的用法",
"1054","390","临时通知",
"1055","390","第六百三十八章 洗剑池",
"1056","390","第六百三十九章 灭仙剑阵",
"1057","390","请假条",
"1058","390","第六百四十章 天庭教的诚意",
"1059","390","第六百四十一章 天庭教圣子",
"1060","390","第六百四十二章 孟景舟：什么玩意也敢跟我比阳气",
"1061","390","第六百四十三章 九幽教的来历",
"1062","390","第六百四十四章 李浩然的元婴",
"1063","390","第六百四十五章 六世经历",
"1064","390","第六百四十六章 灭仙剑阵的来历",
"1065","390","第六百四十七章 势均力敌的战斗（求月票）",
"1066","390","第六百四十八章 御剑飞行",
"1067","390","第六百四十九章 黑市",
"1068","390","第六百五十章 卖血",
"1069","390","第六百五十一章 交易",
"1070","390","第六百五十二章 相遇",
"1071","390","第六百五十三章 得道高僧",
"1072","390","晚更新一小时",
"1073","390","第六百五十四章 杀手",
"1074","390","第六百五十五章 自食其力",
"1075","390","第六百五十六章 行善积德",
"1076","390","第六百五十七章 规劝",
"1077","390","第六百五十八章 入梦",
"1078","390","第六百五十九章 吊坠",
"1079","390","第六百六十章 福缘深厚",
"1080","390","第六百六十一章 效率高",
"1081","390","第六百六十二章 埋伏",
"1082","390","第六百六十三章 学习拳法",
"1083","390","请假条",
"1084","390","第六百六十四章 大快人心",
"1085","390","第六百六十五章 行云布雨",
"1086","390","第六百六十六章 怀疑对象太多",
"1087","390","第六百六十七章 艳福不浅",
"1088","390","第六百六十八章 宝塔镇蛇妖",
"1089","390","第六百六十九章 陆阳师兄所言无错",
"1090","390","第六百七十章 变故",
"1091","390","第六百七十一章 虚空至尊",
"1092","390","第六百七十二章 藏龙卧虎的春江城",
"1093","390","第六百七十三章 佛珠",
"1094","390","第六百七十四章 化虚为实",
"1095","390","第六百七十五章 天庭教教主",
"1096","390","第六百七十六章 云教主之威",
"1097","390","第六百七十七章 一招",
"1531","391","第一章 重生开局",
"1532","391","第二章 跑路",
"1098","390","第六百七十八章 你们两个是怎么引来两个半仙的？",
"1099","390","第六百七十九章 双生河",
"1100","390","第六百八十章 不朽仙子的修炼心得",
"1101","390","第六百八十一章 老熟人",
"1102","390","第六百八十二章 称呼问题",
"1103","390","第六百八十三章 武尧",
"1104","390","第六百八十四章 超脱与全知",
"1105","390","第六百八十五章 仙道天眼",
"1106","390","第六百八十六章 甘甜真君",
"1107","390","第六百八十七章 颠倒阴阳，逆天改命！",
"1108","390","第六百八十八章 因果大神通",
"1109","390","第六百八十九章 迟教主",
"1110","390","第六百九十章 陆少教主好像说过云教主跟云芝打了个平手",
"1111","390","第六百九十一章 受贿",
"1112","390","第六百九十二章 太阳能",
"1113","390","第六百九十三章 三教合资",
"1114","390","请假条",
"1115","390","第六百九十四章 戴不凡：给你们俩一个任务",
"1116","390","第六百九十五章 仙子您下次能早点说吗？",
"1117","390","第六百九十六章 冰灵根，绝世天才！",
"1118","390","第六百九十七章 九龙城秘境",
"1119","390","第六百九十八章 好心的季鸿文",
"1120","390","第六百九十九章 诅咒",
"1121","390","第七百章 强者心态",
"1122","390","第七百零一章 很符合戴师兄的标准",
"1123","390","第七百零二章 神仙庙",
"1124","390","第七百零三章 兴奋的老马",
"1125","390","第七百零四章 世界需要你来拯救",
"1126","390","第七百零五章 献祭了大虞王朝",
"1127","390","晚更新一小时",
"1128","390","第七百零六章 金蝉脱",
"1129","390","第七百零七章 观棋真君",
"1130","390","第七百零八章 开眼界",
"1131","390","第七百零九章 追杀观棋真君之人",
"1132","390","第七百一十章 大水冲了龙王庙（加更求月票）",
"1133","390","第七百一十一章 真是两个好孩子",
"1134","390","第七百一十二章 戴师兄，您猜这是谁",
"1135","390","请假条",
"1136","390","第七百一十三章 见高层",
"1137","390","第七百一十四章 沉睡十二万年，我的宗门成为第一大宗",
"1138","390","第七百一十五章 第一魔教也是我的宗门",
"1139","390","第七百一十六章 曾经的问道宗最强底牌",
"1140","390","第七百一十七章 我保你们一次",
"1141","390","第七百一十八章 元婴中期",
"1142","390","第七百一十九章 万法道君",
"1143","390","第七百二十章 根骨测试",
"1144","390","第七百二十一章 顾君烨的心魔",
"1145","390","第七百二十二章 真假万法道君",
"1146","390","第七百二十三章 是个不错的对手",
"1147","390","第七百二十四章 第三道考验",
"1148","390","第七百二十五章 再也忍不住的古邪",
"1149","390","第七百二十六章 问道宗的底蕴",
"1150","390","第七百二十七章 长生道果雏形与空间道果雏形",
"1151","390","第七百二十八章 克制关系",
"1152","390","第七百二十九章 何必自寻死路",
"1153","390","第七百三十章 你要不先起来？",
"1154","390","第七百三十一章 收获丰盛",
"1155","390","第七百三十二章 朱天：怎么冒出来这么多半仙？",
"1156","390","第七百三十三章 问答",
"1157","390","第七百三十四章 消失的薪火王朝",
"1158","390","请假条",
"1159","390","第七百三十五章 受欢迎的陆阳和孟景舟",
"1160","390","第七百三十六章 较量",
"1161","390","第七百三十七章 最强的单身！",
"1162","390","第七百三十八章 不语道人归宗",
"1163","390","第七百三十九章 春秋笔法",
"1164","390","第七百四十章 一剑化万剑",
"1165","390","第七百四十一章 宗门内战",
"1166","390","第七百四十二章 仙",
"1167","390","第七百四十三章 封印血脉",
"1168","390","第七百四十四章 寻找长生仙药",
"1169","390","第七百四十五章 危险，危险，极度危险！",
"1170","390","第七百四十六章 宴会",
"1171","390","第七百四十七章 马真君",
"1172","390","第七百四十八章 灵脉",
"1173","390","第七百四十九章 东海的又一大特色",
"1174","390","第七百五十章 当我们五行宗好欺负不成！",
"1175","390","第七百五十一章 一孟化万孟",
"1176","390","第七百五十二章 凝神丹",
"1177","390","请假条",
"1178","390","第七百五十三章 羽化仙草",
"1179","390","第七百五十四章 一路平安",
"1180","390","第七百五十五章 悬赏令",
"1181","390","第七百五十六章 垫脚石（求月票）",
"1182","390","成绩汇报",
"1183","390","第七百五十七章 车轮战（求月票）",
"1184","390","第七百五十八章 受欢迎的李浩然",
"1185","390","第七百五十九章 你们是怎么做到半天时间惹出这么多事的",
"1186","390","第七百六十章 蓬莱岛主的传说",
"1187","390","第七百六十一章 盖世大能",
"1188","390","第七百六十二章 二皇子",
"1189","390","第七百六十三章 演戏",
"1190","390","第七百六十四章 黑羽尊者",
"1191","390","第七百六十五章 鲲鹏族族长之殇",
"1192","390","第七百六十六章 下手还是轻了",
"1193","390","第七百六十七章 葫芦娃闹海",
"1194","390","第七百六十八章 葫芦四兄弟",
"1195","390","第七百六十九章 海市蜃楼",
"1196","390","第七百七十章 你抛我也抛",
"1197","390","第七百七十一章 夜探仙战遗址",
"1198","390","第七百七十二章 寂灭道果",
"1199","390","第七百七十三章 龙凤相争",
"1200","390","请假条",
"1201","390","第七百七十四章 棺材",
"1202","390","第七百七十五章 良好的服务态度",
"1203","390","第七百七十六章 祖龙草",
"1204","390","第七百七十七章 就是他们干的！",
"1205","390","第七百七十八章 聚玄岛四贼：棺材里怎么有个人？",
"1206","390","第七百七十九章 人赃并获",
"1207","390","第七百八十章 老巴，这事我真罩不住",
"1208","390","第七百八十一章 敖灵",
"1209","390","第七百八十二章 无法复活不朽仙子的原因",
"1210","390","第七百八十三章 又多个师妹",
"1211","390","第七百八十四章 天庭正统",
"1212","390","第七百八十五章 密谋",
"1213","390","第七百八十六章 计划周密，万无一失",
"1214","390","第七百八十七章 渡劫期逆伐半仙",
"1215","390","第七百八十八章 渡劫期大获全胜",
"1216","390","第七百八十九章 送大礼",
"1217","390","请假条",
"1218","390","第七百九十章 敖灵现身",
"1219","390","第七百九十一章 元婴期老怪逆伐半仙",
"1220","390","第七百九十二章 古今天骄之战！",
"1221","390","第七百九十三章 三山道人的道果雏形",
"1222","390","第七百九十四章 敖灵的强大",
"1223","390","第七百九十五章 知情者必死",
"1224","390","第七百九十六章 灰雾仙人",
"1225","390","第七百九十七章 你们上古四仙到底复活出来个什么玩意？",
"1226","390","第七百九十八章 瀚海道君：我来东海是干什么来了？",
"1227","390","第七百九十九章 戴不凡：你们不是说去东海只是去玩吗？",
"1228","390","第八百章 顾师弟，你从中悟到了什么？",
"1229","390","第八百零一章 代理宗主名额竞争激烈",
"1230","390","第八百零二章 不朽仙子麾下强者如林",
"1231","390","第八百零三章 力战云芝",
"1232","390","第八百零四章 元婴后期",
"1233","390","第八百零五章 耀阳教的研究成果",
"1234","390","第八百零六章 研究的很好，就是方向不太对",
"1235","390","第八百零七章 效率高",
"3357","513","第十章 无敌战武系",
"1237","390","第八百零八章 三阳之力",
"1238","390","第八百零九章 一个都跑不了",
"1239","390","第八百一十章 效仿后辈",
"1240","390","第八百一十一章 无情教的入教考验",
"1241","390","第八百一十二章 加入无情教（加更求月票）",
"1242","390","第八百一十三章 问道宗的人哪有不进大牢的",
"1243","390","第八百一十四章 无处不在的不语道人",
"1244","390","第八百一十五章 祖孙三代齐聚大牢",
"1245","390","第八百一十六章 强大的金族长",
"1246","390","第八百一十七章 城主府之乱",
"1247","390","第八百一十八章 无情教的复仇",
"1248","390","第八百一十九章 不语道人晋升渡劫期",
"1249","390","第八百二十章 有人想要你的命",
"1250","390","第八百二十一章 这种小事就不麻烦云芝了",
"1251","390","第八百二十二章 狱友都走了",
"1252","390","第八百二十三章 一鲸落万物生",
"1253","390","第八百二十四章 要么你回来，要么我过去",
"1254","390","第八百二十五章 孟大少爷回家",
"1255","390","第八百二十六章 好兄弟两肋插刀",
"1256","390","第八百二十七章 孟破天之名的由来",
"1257","390","第八百二十八章 斗富",
"1258","390","第八百二十九章 孟景舟的威名",
"1259","390","第八百三十章 受欢迎的陆阳",
"1260","390","第八百三十一章 四赢",
"1261","390","第八百三十二章 团结就是力量",
"1262","390","请假条",
"1263","390","第八百三十三章 以假乱真",
"1264","390","第八百三十四章 打错了好像也不亏",
"1265","390","第八百三十五章 出马仙",
"1266","390","第八百三十六章 有借不还",
"1267","390","第八百三十七章 荷花楼",
"1268","390","第八百三十八章 小阳子，你会写诗词吗？",
"1269","390","第八百三十九章 穿越到修仙世界当文抄公",
"1270","390","第八百四十章 跳的不行",
"1271","390","第八百四十一章 大愚若智",
"1272","390","第八百四十二章 应该多向仙子学习",
"1273","390","第八百四十三章 原来夏帝地位这么高",
"1274","390","第八百四十四章 这可比抢钱来的快多了",
"1275","390","第八百四十五章 冰冷的皇位",
"1276","390","第八百四十六章 四皇子的计谋",
"1277","390","第八百四十七章 造反",
"1278","390","第八百四十八章 恐怖的算计",
"1279","390","请假条",
"1280","390","第八百四十九章 狐假虎威",
"1281","390","第八百五十章 开山斧",
"1282","390","第八百五十一章 意外的熟人",
"1283","390","第八百五十二章 金采薇",
"1284","390","第八百五十三章 麒麟仙的老婆们",
"1285","390","第八百五十四章 人手够了",
"1286","390","第八百五十五章 那么陆阳的身份很明显了",
"1287","390","第八百五十六章 自首",
"1288","390","第八百五十七章 逐渐壮大的大豆王朝",
"1289","390","第八百五十八章 谋权篡位",
"1290","390","第八百五十九章 冰冷的皇位没了",
"1291","390","第八百六十章 法网恢恢，疏而不漏",
"1292","390","第八百六十一章 捉拿归案",
"1293","390","第八百六十二章 圣上大才",
"1294","390","第八百六十三章 陆阳你小子艳福……",
"1295","390","第八百六十四章 仙桃",
"1296","390","请假条",
"1297","390","第八百六十五章 拦截",
"1298","390","第八百六十六章 大虞的算计",
"1299","390","临时通知",
"1300","390","第八百六十七章 北极广财大帝",
"1301","390","第八百六十八章 殡天",
"1302","390","第八百六十九章 关山海",
"1303","390","第八百七十章 关山海的诡异手段",
"1305","390","第八百七十二章 大虞国师的道果",
"1306","390","第八百七十三章 借",
"1307","390","第八百七十四章 第二枚不会被遗忘的道果",
"1308","390","第八百七十五章 孟君子一人即可",
"1309","390","第八百七十六章 经验差距",
"1310","390","第八百七十七章 帝城之战落幕",
"1311","390","第八百七十八章 夏帝复活",
"1312","390","第八百七十九章 罔顾圣恩，大逆不道",
"1313","390","第八百八十章 这囚峰我真干不下去了",
"1314","390","第八百八十一章 朱天：怎么仙人越来越多了？",
"1315","390","第八百八十二章 全力爆发",
"1316","390","第八百八十三章 战胜无敌婴",
"1317","390","第八百八十四章 练练",
"1318","390","第八百八十五章 丢脸",
"1319","390","第八百八十六章 无敌神雷",
"1320","390","第八百八十七章 心魔",
"1321","390","请假条",
"1322","390","第八百八十八章 你确定那是心魔劫？",
"1323","390","第八百八十九章 灰豆豆的由来",
"1324","390","第八百九十章 赤子之心",
"1325","390","第八百九十一章 晋升化神期",
"1326","390","第八百九十二章 化神期的变化",
"1327","390","第八百九十三章 好东西要分享",
"1328","390","第八百九十四章 元神的用法",
"1329","390","第八百九十五章 沟通天地的方法",
"1330","390","第八百九十六章 学习装死术",
"1331","390","第八百九十七章 死而复生",
"1332","390","第八百九十八章 剑楼的邀请",
"1333","390","第八百九十九章 你是哪家的千金？",
"1334","390","第九百章 你这名字跟一位大人物重名了",
"1335","390","第九百零一章 青锋剑的剑灵",
"1336","390","第九百零二章 无名剑修",
"1337","390","第九百零三章 问剑大典",
"1338","390","请假条",
"1339","390","第九百零四章 剑心",
"1340","390","第九百零五章 问剑于意",
"1341","390","第九百零六章 顽强的对手",
"1342","390","第九百零七章 以剑为身，以身为剑",
"1343","390","第九百零八章 剑道领域雏形",
"1344","390","第九百零九章 问剑第一",
"1345","390","第九百一十章 随身携带小世界",
"1346","390","第九百一十一章 还请明台师弟指点一二",
"1347","390","第九百一十二章 仙人传人",
"1348","390","第九百一十三章 剑楼至尊",
"1349","390","第九百一十四章 你是何人！",
"1350","390","第九百一十五章 克制",
"1351","390","第九百一十六章 诡异的应天仙",
"1352","390","第九百一十七章 斩尸法与尸解超脱法",
"1353","390","第九百一十八章 驱虎吞狼",
"1354","390","第九百一十九章 强大的灰豆豆",
"1355","390","第九百二十章 好像一开始我只是想去买一柄剑",
"1356","390","第九百二十一章 不朽一脉新增一人",
"1357","390","第九百二十二章 不朽一脉必学内容",
"1358","390","第九百二十三章 倒霉的商会",
"1359","390","请假条",
"1360","390","第九百二十四章 进入宇宙",
"1361","390","第九百二十五章 解开太阳的第一道封印",
"1362","390","第九百二十六章 运气",
"1363","390","第九百二十七章 问道宗又多一位渡劫期",
"1364","390","第九百二十八章 万剑归宗的缺陷",
"1365","390","第九百二十九章 用剑小窍门",
"1366","390","请假条",
"1367","390","第九百三十章 蛮族最能打的先祖",
"1368","390","第九百三十一章 陆阳的辈分",
"1369","390","第九百三十二章 访问月桂仙宫",
"1370","390","第九百三十三章 地心之火",
"1371","390","第九百三十四章 考虑周全的追月祖师",
"1372","390","第九百三十五章 休息的挺好",
"1373","390","第九百三十六章 你们仙宫需要双生河吗？",
"1374","390","第九百三十七章 神秘的白夜",
"1375","390","第九百三十八章 罪人殿",
"1376","390","第九百三十九章 意外的熟人",
"1377","390","第九百四十章 炼丹房新品",
"1378","390","第九百四十一章 树祖照拂",
"1379","390","第九百四十二章 兔子虽好，不要多吃",
"1380","390","第九百四十三章 真成小阳子了",
"1381","390","第九百四十四章 保密了，但没有完全保密",
"1382","390","第九百四十五章 衣服",
"1383","390","第九百四十六章 三名嫌疑人",
"1384","390","第九百四十七章 朴实的推理往往只需要仙识",
"1385","390","第九百四十八章 追月真人",
"1386","390","第九百四十九章 如实交代",
"1387","390","请假条",
"1388","390","第九百五十章 不懂法不是犯法的理由",
"1389","390","第九百五十一章 二度参观罪人殿",
"1390","390","第九百五十二章 络绎不绝",
"1391","390","第九百五十三章 白夜主动的",
"1392","390","第九百五十四章 七情道果雏形",
"1393","390","第九百五十五章 联手对敌",
"1394","390","第九百五十六章 失控",
"1395","390","第九百五十七章 大逃杀",
"1396","390","第九百五十八章 突然出现的入侵者",
"1397","390","第九百五十九章 降妖除魔",
"1398","390","第九百六十章 谁说是三打一",
"1399","390","第九百六十一章 防不胜防的七情道果雏形",
"1400","390","第九百六十二章 应龙大尊",
"1401","390","第九百六十三章 寂灭仙你休想骗吾！",
"1402","390","第九百六十四章 后世造谣，当真是可恶",
"1403","390","第九百六十五章 灰豆豆的目的",
"1404","390","第九百六十六章 我还跟他讲过很多上古趣闻",
"1405","390","第九百六十七章 仙子，咱们下辈子还是别有缘了",
"1406","390","请假条",
"1407","390","第九百六十八章 戴师兄，我还带回来一名隐世高人",
"1408","390","第九百六十九章 后世小辈，尔可敢于吾较量一番？",
"1409","390","第九百七十章 我什么仙器都能炼",
"1410","390","第九百七十一章 应天大哥",
"1411","390","第九百七十二章 拆台",
"1412","390","第九百七十三章 你们问道宗能要点正常的仙器吗？",
"1413","390","第九百七十四章 有福同享有难同当",
"1414","390","第九百七十五章 化神中期",
"1415","390","第九百七十六章 怎么这么黑？",
"1416","390","第九百七十七章 时间倒流",
"1417","390","第九百七十八章 恭喜",
"1418","390","第九百七十九章 邀请",
"1419","390","第九百八十章 学会了道理",
"1420","390","第九百八十一章 你们普通人当行商挺不容易的",
"1421","390","第九百八十二章 入乡随俗",
"1422","390","第九百八十三章 天上天下，惟我独尊",
"1423","390","第九百八十四章 大师，我悟了",
"1424","390","第九百八十五章 我哥哥他不会是被人夺舍了吧？",
"1425","390","第九百八十六章 好人有好报",
"1426","390","第九百八十七章 偶然撞见邪祟",
"1427","390","第九百八十八章 你们佛国的三眼鬼童都这么大个吗？",
"1428","390","第九百八十九章 快速传递信息",
"1429","390","请假条",
"1430","390","第九百九十章 忘情丹",
"1431","390","第九百九十一章 越来越和佛国有缘的孟景舟",
"1432","390","第九百九十二章 骷髅神教！",
"1433","390","第九百九十三章 神教覆灭",
"1434","390","第九百九十四章 谁说仙人自持身份不出手的？",
"1435","390","第九百九十五章 厨娘",
"1436","390","第九百九十六章 天上天下，唯我独尊",
"1437","390","第九百九十七章 你不是她，你也永远成不了她",
"1438","390","第九百九十八章 龙争虎斗！",
"1439","390","第九百九十九章 世尊保佑，行善积德",
"1440","390","第一千章 陆阳受难日",
"1441","390","第一千零一章 中招",
"1442","390","第一千零二章 骷髅神教复活",
"1443","390","第一千零三章 对战合体中期",
"1444","390","第一千零四章 我信",
"1445","390","第一千零五章 我来了（月中求月票）",
"1446","390","第一千零六章 我们这边碰巧有人能当你们的对手",
"1447","390","第一千零七章 层层碾压",
"1448","390","请假条",
"1449","390","第一千零八章 咱们身为正道就不必讲江湖道义",
"1450","390","第一千零九章 炼制忘情丹的方法",
"1451","390","第一千零一十章 佛国特产",
"1452","390","第一千零一十一章 听谁的？",
"1453","390","第一千零一十二章 美好的一天开始了",
"1454","390","第一千零一十三章 穷奇族的致富之路",
"1455","390","第一千零一十四章 太阳能灯是少教主你的主意？",
"1456","390","第一千零一十五章 不朽一脉对战天庭四御",
"1457","390","第一千零一十六章 御驾亲征",
"1458","390","第一千零一十七章 豆帝驾崩，王朝覆灭",
"1459","390","第一千零一十八章 黑暗身影",
"1460","390","第一千零一十九章 我试试",
"1461","390","第一千零二十章 过年",
"1462","390","第一千零二十一章 压岁钱",
"1463","390","第一千零二十二章 习俗",
"1464","390","第一千零二十三章 年兽",
"1465","390","请假条",
"1466","390","第一千零二十四章 上西天",
"1467","390","第一千零二十五章 万古匆匆弹指间，红尘往事俱成烟",
"1468","390","第一千零二十六章 神秘莫测的豆腐天尊",
"1469","390","第一千零二十七章 陆阳：有金手指就应该是这种感觉！",
"1470","390","第一千零二十八章 各个身怀绝技",
"1471","390","第一千零二十九章 豆腐天尊的后台",
"1472","390","第一千零三十章 上古五仙之首逆伐渡劫初期",
"1473","390","第一千零三十一章 练气六层逆伐练气七层",
"1474","390","第一千零三十二章 靠山",
"1475","390","月票抽奖",
"1476","390","第一千零三十三章 学习狮子吼（月初求月票，有月票抽奖）",
"1477","390","第一千零三十四章 赤霄古境",
"1478","390","第一千零三十五章 有意思的小和尚",
"1479","390","第一千零三十六章 快速通关",
"1480","390","第一千零三十七章 天穹圣主",
"1481","390","第一千零三十八章 叶紫金",
"1482","390","第一千零三十九章 师兄弟相遇",
"1483","390","第一千零四十章 心中有佛",
"1484","390","第一千零四十一章 小师弟你会理解我的吧？",
"1485","390","请假条",
"1486","390","第一千零四十二章 西天秘境",
"1487","390","第一千零四十三章 倒反天罡",
"1488","390","第一千零四十四章 镇寺之宝",
"1489","390","第一千零四十五章 司辰神君，岁月道果雏形",
"1490","390","第一千零四十六章 借佛国香火一用",
"1491","390","第一千零四十七章 一步登仙",
"1492","390","月初抽奖结果公布",
"1493","390","第一千零四十八章 自爆",
"1494","390","第一千零四十九章 岁月仙",
"1495","390","第一千零五十章 过去佛、现在佛和未来佛",
"1496","390","第一千零五十一章 戴师兄，我成仙了",
"1497","390","第一千零五十二章 囚峰深造",
"1498","390","第一千零五十三章 我才是真正的她！",
"1499","390","第一千零五十四章 师门团聚",
"1500","390","第一千零五十五章 仙人者，能屈能伸",
"1501","390","第一千零五十六章 围观群众陆某",
"1502","390","第一千零五十七章 寻人启事",
"1503","390","第一千零五十八章 不同的人有不同的修炼方式",
"1504","390","第一千零五十九章 初步融合元神",
"1505","390","请假条",
"1506","390","第一千零六十章 真正的袖里乾坤",
"1507","390","第一千零六十一章 法天象地",
"1508","390","第一千零六十二章 查漏补缺",
"1509","390","第一千零六十三章 路上耽误了点时间",
"1510","390","第一千零六十四章 根据地图绘制现场",
"1511","390","第一千零六十五章 仙斧神工",
"1512","390","第一千零六十六章 诚恳的建议",
"1513","390","第一千零六十七章 风险评估",
"1514","390","请假条",
"1515","390","第一千零六十八章 【规则】无效",
"1516","390","第一千零六十九章 劝诫",
"1517","390","第一千零七十章 最近宗门可能不太平",
"1518","390","第一千零七十一章 解决纠纷",
"1519","390","第一千零七十二章 岁月仙的仙器",
"1520","390","第一千零七十三章 这破盒子有什么用！",
"1521","390","第一千零七十四章 头铁的归元天尊",
"1522","390","第一千零七十五章 化身雷电",
"1523","390","第一千零七十六章 这叫风险极低？",
"1524","390","第一千零七十七章 戴师兄，问道宗三祖我们兄弟俩给您找齐了！",
"1525","390","第一千零七十八章 想不到我问道宗一门三半仙",
"1526","390","第一千零七十九章 双祖合体！",
"1527","390","第一千零八十章 囚峰内斗",
"1528","390","第一千零八十一章 大虞欺我大乾无人！",
"1529","390","第一千零八十二章 润色了一下",
"1530","390","第一千零八十三章 不小心说漏了",
"1533","391","第三章 遇马贼",
"1534","391","第四章 初见桓宴",
"1535","391","第五章 她很会演戏",
"1536","391","第六章 桓宴哥哥",
"1537","391","第七章 验身",
"1538","391","第八章 我会对你负责的",
"1539","391","第九章 不，不要霸道甜宠",
"1540","391","第十章 “诚意”",
"1541","391","第十一章 他很好骗",
"1542","391","第十二章 南风馆",
"1543","391","第十三章 成为工具人",
"1544","391","第十四章 马甲掉了",
"1545","391","第十五章 我看中你身子",
"1546","391","第十六章 是个狼灭",
"1547","391","第十七章 双面人",
"1548","391","第十八章 尚有旧仇在心",
"1549","391","第十九章 你不是我姐姐",
"1550","391","第二十章 他觉得碍眼",
"1551","391","第二十一章 你可愿意嫁我？",
"1552","391","第二十二章 “求稳”",
"1553","391","第二十三章 富贵险中求",
"1554","391","第二十四章 对质",
"1555","391","第二十五章 你想要我的命",
"1556","391","第二十六章 女人，你引起了我的注意",
"1557","391","第二十七章 戏开场",
"1558","391","第二十八章 谢予臻",
"1559","391","第二十九章 在大哥面前出个柜",
"1560","391","第三十章 奇怪的修罗场出现了",
"1561","391","第三十一章 逆子！",
"1562","391","第三十二章  见长辈",
"1563","391","第三十三章 生变",
"1564","391","第三十四章 真脏",
"1565","391","第三十五章 认爹",
"1566","391","第三十六章 顾盼斐",
"1567","391","第三十七章 是个正经大哥",
"1568","391","第三十八章 旧伤疤",
"1569","391","第三十九章 狗日的顾颛",
"1570","391","第四十章 你这是玩火",
"1571","391","第四十一章 家有贤弟",
"1572","391","第四十二章 被迫营业",
"1573","391","第四十三章 不就是演戏",
"1574","391","第四十四章 劝分不劝和",
"1575","391","第四十五章 寿安公主",
"1576","391","第四十六章 权贵",
"1577","391","第四十七章 邢望歌",
"1578","391","第四十八章 艰难的一餐",
"1579","391","第四十九章 白切黑",
"1580","391","第五十章 定情信物",
"1581","391","第五十一章 不要靠近闻溪",
"1582","391","第五十二章 温柔",
"1583","391","第五十三章 我们的家",
"1584","391","第五十四章 出事了",
"1585","391","第五十五章 连环惨剧",
"1586","391","第五十六章 误会",
"1587","391","第五十七章 你为何住进那里？",
"1588","391","第五十八章 大哥",
"1589","391","第五十九章 活在世间",
"1590","391","第六十章 姐弟争吵",
"1591","391","第六十一章 初进国子学",
"1592","391","第六十二章 欺凌",
"1593","391","第六十三章 找到你了",
"1594","391","第六十四章 好学生",
"1595","391","第六十五章 谢轻舟果真好欺负",
"1596","391","第六十六章 风雨欲来",
"1597","391","第六十七章 蛇祸",
"1598","391","第六十八章 我可以揍你",
"1599","391","第六十九章 “好学生”",
"1600","391","第七十章 通敌之信",
"1601","391","第七十一章 戏弄猎物",
"1602","391","第七十二章 溺杀",
"1603","391","第七十三章 爷不晓得什么叫矜持",
"1604","391","第七十四章 身份暴露",
"1605","391","第七十五章 不走套路的女主角",
"1606","391","第七十六章 他们即将相会",
"1607","391","第七十七章 穿鞋",
"1608","391","第七十八章 对质",
"1609","391","第七十九章 口出狂言",
"1610","391","第八十章 混乱",
"1611","391","第八十一章 请姑娘宽衣",
"1612","391","第八十二章 姐姐，你不要嫌弃我",
"1613","391","第八十三章 下流！",
"1614","391","第八十四章 这是品如的衣服！",
"1615","391","第八十五章 废物",
"1616","391","第八十六章 他为什么不是个姑娘呢",
"1617","391","第八十七章 人前人后",
"1618","391","第八十八章 《他们》",
"1619","391","第八十九章 自作多情",
"1620","391","第九十章 热衷喂食的大哥",
"1621","391","第九十一章 是这里么？",
"1622","391","第九十二章 酷吏",
